ANO;UF;Codmun7;Município;IDHM;IDHM_E;IDHM_L;IDHM_R
2010;31;3164472;São Sebastião do Anta;0,607;0,490;0,766;0,597
2010;31;3164506;São Sebastião do Maranhão;0,581;0,427;0,816;0,564
2010;31;3164605;São Sebastião do Oeste;0,626;0,434;0,832;0,678
2010;31;3164704;São Sebastião do Paraíso;0,722;0,613;0,836;0,735
2010;31;3164803;São Sebastião do Rio Preto;0,632;0,472;0,809;0,662
2010;31;3164902;São Sebastião do Rio Verde;0,676;0,568;0,845;0,645
2010;31;3165008;São Tiago;0,662;0,533;0,825;0,660
2010;31;3165107;São Tomás de Aquino;0,700;0,568;0,874;0,692
2010;31;3165206;São Thomé das Letras;0,667;0,578;0,801;0,640
2010;31;3165305;São Vicente de Minas;0,715;0,644;0,845;0,673
2010;31;3165404;Sapucaí-Mirim;0,680;0,563;0,842;0,664
2010;31;3165503;Sardoá;0,636;0,533;0,812;0,594
2010;31;3165537;Sarzedo;0,734;0,643;0,871;0,706
2010;31;3165552;Setubinha;0,542;0,400;0,743;0,536
2010;31;3165560;Sem-Peixe;0,654;0,543;0,826;0,623
2010;31;3165578;Senador Amaral;0,661;0,564;0,821;0,623
2010;31;3165602;Senador Cortes;0,674;0,534;0,834;0,689
2010;31;3165701;Senador Firmino;0,644;0,505;0,829;0,639
2010;31;3165800;Senador José Bento;0,684;0,585;0,824;0,663
2010;31;3165909;Senador Modestino Gonçalves;0,620;0,539;0,782;0,566
2010;31;3166006;Senhora de Oliveira;0,631;0,521;0,801;0,603
2010;31;3166105;Senhora do Porto;0,565;0,378;0,802;0,595
2010;31;3166204;Senhora dos Remédios;0,626;0,548;0,776;0,578
2010;31;3166303;Sericita;0,560;0,375;0,776;0,602
2010;31;3166402;Seritinga;0,660;0,512;0,853;0,657
2010;31;3166501;Serra Azul de Minas;0,557;0,398;0,809;0,537
2010;31;3166600;Serra da Saudade;0,677;0,542;0,863;0,663
2010;31;3166709;Serra dos Aimorés;0,651;0,539;0,784;0,653
2010;31;3166808;Serra do Salitre;0,696;0,549;0,852;0,722
2010;31;3166907;Serrania;0,677;0,569;0,833;0,655
2010;31;3166956;Serranópolis de Minas;0,633;0,539;0,773;0,608
2010;31;3167004;Serranos;0,643;0,499;0,834;0,638
2010;31;3167103;Serro;0,656;0,520;0,834;0,650
2010;31;3167202;Sete Lagoas;0,760;0,705;0,840;0,742
2010;31;3167301;Silveirânia;0,652;0,511;0,841;0,645
2010;31;3167400;Silvianópolis;0,699;0,559;0,865;0,706
2010;31;3167509;Simão Pereira;0,638;0,478;0,843;0,645
2010;31;3167608;Simonésia;0,632;0,493;0,823;0,622
2010;31;3167707;Sobrália;0,631;0,510;0,805;0,611
2010;31;3167806;Soledade de Minas;0,697;0,606;0,831;0,673
2010;31;3167905;Tabuleiro;0,681;0,578;0,821;0,666
2010;31;3168002;Taiobeiras;0,670;0,578;0,815;0,639
2010;31;3168051;Taparuba;0,645;0,557;0,799;0,604
2010;31;3168101;Tapira;0,712;0,561;0,847;0,759
2010;31;3168200;Tapiraí;0,667;0,522;0,847;0,670
2010;31;3168309;Taquaraçu de Minas;0,651;0,525;0,818;0,643
2010;31;3168408;Tarumirim;0,633;0,499;0,829;0,614
2010;31;3168507;Teixeiras;0,675;0,558;0,804;0,685
2010;31;3168606;Teófilo Otoni;0,701;0,598;0,824;0,698
2010;31;3168705;Timóteo;0,770;0,742;0,836;0,737
2010;31;3168804;Tiradentes;0,740;0,619;0,885;0,741
2010;31;3168903;Tiros;0,683;0,532;0,852;0,703
2010;31;3169000;Tocantins;0,688;0,597;0,800;0,682
2010;31;3169059;Tocos do Moji;0,696;0,631;0,808;0,661
2010;31;3169109;Toledo;0,661;0,546;0,802;0,660
2010;31;3169208;Tombos;0,718;0,607;0,871;0,699
2010;31;3169307;Três Corações;0,744;0,660;0,855;0,730
2010;31;3169356;Três Marias;0,752;0,695;0,866;0,706
2010;31;3169406;Três Pontas;0,731;0,643;0,850;0,714
2010;31;3169505;Tumiritinga;0,626;0,482;0,827;0,615
2010;31;3169604;Tupaciguara;0,719;0,605;0,863;0,711
2010;31;3169703;Turmalina;0,682;0,602;0,816;0,646
2010;31;3169802;Turvolândia;0,696;0,576;0,829;0,707
2010;31;3169901;Ubá;0,724;0,620;0,841;0,727
2010;31;3170008;Ubaí;0,609;0,519;0,787;0,552
2010;31;3170057;Ubaporanga;0,614;0,475;0,805;0,604
2010;31;3170107;Uberaba;0,772;0,705;0,845;0,772
2010;31;3170206;Uberlândia;0,789;0,716;0,885;0,776
2010;31;3170305;Umburatiba;0,638;0,531;0,815;0,599
2010;31;3170404;Unaí;0,736;0,651;0,847;0,723
2010;31;3170438;União de Minas;0,672;0,534;0,829;0,684
2010;31;3170479;Uruana de Minas;0,664;0,602;0,793;0,612
2010;31;3170503;Urucânia;0,633;0,498;0,811;0,628
2010;31;3170529;Urucuia;0,619;0,543;0,781;0,559
2010;31;3170578;Vargem Alegre;0,631;0,486;0,819;0,631
2010;31;3170602;Vargem Bonita;0,696;0,597;0,847;0,667
2010;31;3170651;Vargem Grande do Rio Pardo;0,634;0,559;0,811;0,563
2010;31;3170701;Varginha;0,778;0,707;0,875;0,760
2010;31;3170750;Varjão de Minas;0,711;0,631;0,847;0,673
2010;31;3170800;Várzea da Palma;0,666;0,573;0,814;0,634
2010;31;3170909;Varzelândia;0,594;0,477;0,806;0,546
2010;31;3171006;Vazante;0,742;0,666;0,866;0,707
2010;31;3171030;Verdelândia;0,584;0,462;0,797;0,542
2010;31;3171071;Veredinha;0,632;0,555;0,785;0,579
2010;31;3171105;Veríssimo;0,667;0,501;0,869;0,683
2010;31;3171154;Vermelho Novo;0,612;0,475;0,790;0,610
2010;31;3171204;Vespasiano;0,688;0,592;0,811;0,677
2010;31;3171303;Viçosa;0,775;0,696;0,883;0,758
2010;31;3171402;Vieiras;0,668;0,592;0,808;0,623
2010;31;3171501;Mathias Lobato;0,612;0,483;0,795;0,596
2010;31;3171600;Virgem da Lapa;0,610;0,488;0,797;0,585
2010;31;3171709;Virgínia;0,651;0,523;0,829;0,635
2010;31;3171808;Virginópolis;0,675;0,580;0,831;0,638
2010;31;3171907;Virgolândia;0,620;0,497;0,795;0,602
2010;31;3172004;Visconde do Rio Branco;0,709;0,591;0,850;0,709
2010;31;3172103;Volta Grande;0,669;0,531;0,841;0,669
2010;31;3172202;Wenceslau Braz;0,678;0,576;0,842;0,644
2010;32;3200102;AFONSO CLÁUDIO;0,667;0,544;0,825;0,661
2010;32;3200136;ÁGUIA BRANCA;0,678;0,595;0,792;0,660
2010;32;3200169;ÁGUA DOCE DO NORTE;0,652;0,546;0,819;0,619
2010;32;3200201;ALEGRE;0,721;0,630;0,839;0,708
2010;32;3200300;ALFREDO CHAVES;0,710;0,611;0,832;0,703
2010;32;3200359;ALTO RIO NOVO;0,664;0,567;0,815;0,634
2010;32;3200409;ANCHIETA;0,730;0,654;0,856;0,696
2010;32;3200508;APIACÁ;0,673;0,549;0,841;0,659
2010;32;3200607;ARACRUZ;0,752;0,707;0,838;0,717
2010;32;3200706;ATILIO VIVACQUA;0,708;0,637;0,841;0,663
2010;32;3200805;BAIXO GUANDU;0,702;0,637;0,811;0,670
2010;32;3200904;BARRA DE SÃO FRANCISCO;0,683;0,580;0,815;0,673
2010;32;3201001;BOA ESPERANÇA;0,679;0,590;0,816;0,651
2010;32;3201100;BOM JESUS DO NORTE;0,734;0,673;0,854;0,689
2010;32;3201159;BREJETUBA;0,656;0,540;0,828;0,630
2010;32;3201209;CACHOEIRO DE ITAPEMIRIM;0,746;0,677;0,837;0,733
2010;32;3201308;CARIACICA;0,718;0,628;0,844;0,699
2010;32;3201407;CASTELO;0,726;0,639;0,852;0,703
2010;32;3201506;COLATINA;0,746;0,668;0,841;0,738
2010;32;3201605;CONCEIÇÃO DA BARRA;0,681;0,603;0,810;0,648
2010;32;3201704;CONCEIÇÃO DO CASTELO;0,670;0,541;0,810;0,685
2010;32;3201803;DIVINO DE SÃO LOURENÇO;0,632;0,496;0,819;0,622
2010;32;3201902;DOMINGOS MARTINS;0,669;0,528;0,833;0,680
2010;32;3202009;DORES DO RIO PRETO;0,654;0,542;0,813;0,635
2010;32;3202108;ECOPORANGA;0,662;0,562;0,819;0,631
2010;32;3202207;FUNDÃO;0,718;0,623;0,839;0,708
2010;32;3202256;GOVERNADOR LINDENBERG;0,694;0,608;0,823;0,669
2010;32;3202306;GUAÇUÍ;0,703;0,595;0,846;0,691
2010;32;3202405;GUARAPARI;0,731;0,626;0,837;0,746
2010;32;3202454;IBATIBA;0,647;0,501;0,830;0,651
2010;32;3202504;IBIRAÇU;0,726;0,625;0,835;0,733
2010;32;3202553;IBITIRAMA;0,622;0,481;0,821;0,609
2010;32;3202603;ICONHA;0,729;0,658;0,830;0,709
2010;32;3202652;IRUPI;0,637;0,493;0,798;0,658
2010;32;3202702;ITAGUAÇU;0,702;0,641;0,802;0,672
2010;32;3202801;ITAPEMIRIM;0,654;0,540;0,808;0,640
2010;32;3202900;ITARANA;0,684;0,568;0,809;0,696
2010;32;3203007;IÚNA;0,666;0,537;0,829;0,665
2010;32;3203056;JAGUARÉ;0,678;0,568;0,810;0,678
2010;32;3203106;JERÔNIMO MONTEIRO;0,698;0,589;0,844;0,685
2010;32;3203130;JOÃO NEIVA;0,753;0,663;0,857;0,751
2010;32;3203163;LARANJA DA TERRA;0,656;0,550;0,810;0,633
2010;32;3203205;LINHARES;0,724;0,630;0,834;0,721
2010;32;3203304;MANTENÓPOLIS;0,657;0,551;0,810;0,636
2010;32;3203320;MARATAÍZES;0,696;0,588;0,847;0,676
2010;32;3203346;MARECHAL FLORIANO;0,710;0,589;0,849;0,715
2010;32;3203353;MARILÂNDIA;0,696;0,612;0,823;0,668
2010;32;3203403;MIMOSO DO SUL;0,670;0,541;0,827;0,672
2010;32;3203502;MONTANHA;0,667;0,535;0,816;0,679
2010;32;3203601;MUCURICI;0,666;0,577;0,828;0,617
2010;32;3203700;MUNIZ FREIRE;0,645;0,512;0,821;0,637
2010;32;3203809;MUQUI;0,694;0,619;0,802;0,673
2010;32;3203908;NOVA VENÉCIA;0,712;0,621;0,841;0,692
2010;32;3204005;PANCAS;0,667;0,562;0,815;0,648
2010;32;3204054;PEDRO CANÁRIO;0,654;0,536;0,812;0,643
2010;32;3204104;PINHEIROS;0,673;0,558;0,816;0,668
2010;32;3204203;PIÚMA;0,727;0,643;0,852;0,702
2010;32;3204252;PONTO BELO;0,669;0,605;0,783;0,631
2010;32;3204302;PRESIDENTE KENNEDY;0,657;0,553;0,808;0,636
2010;32;3204351;RIO BANANAL;0,681;0,579;0,802;0,680
2010;32;3204401;RIO NOVO DO SUL;0,711;0,620;0,837;0,692
2010;32;3204500;SANTA LEOPOLDINA;0,626;0,477;0,797;0,646
2010;32;3204559;SANTA MARIA DE JETIBÁ;0,671;0,521;0,834;0,695
2010;32;3204609;SANTA TERESA;0,714;0,604;0,834;0,722
2010;32;3204658;SÃO DOMINGOS DO NORTE;0,682;0,575;0,811;0,679
2010;32;3204708;SÃO GABRIEL DA PALHA;0,709;0,578;0,835;0,739
2010;32;3204807;SÃO JOSÉ DO CALÇADO;0,688;0,599;0,814;0,669
2010;32;3204906;SÃO MATEUS;0,735;0,655;0,843;0,719
2010;32;3204955;SÃO ROQUE DO CANAÃ;0,700;0,623;0,803;0,686
2010;32;3205002;SERRA;0,739;0,664;0,844;0,720
2010;32;3205010;SOORETAMA;0,662;0,556;0,802;0,650
2010;32;3205036;VARGEM ALTA;0,663;0,544;0,814;0,658
2010;32;3205069;VENDA NOVA DO IMIGRANTE;0,728;0,624;0,845;0,731
2010;32;3205101;VIANA;0,686;0,589;0,816;0,672
2010;32;3205150;VILA PAVÃO;0,681;0,588;0,830;0,647
2010;32;3205176;VILA VALÉRIO;0,675;0,549;0,816;0,686
2010;32;3205200;VILA VELHA;0,800;0,734;0,864;0,807
2010;32;3205309;VITÓRIA;0,845;0,805;0,855;0,876
2010;33;3300100;ANGRA DOS REIS;0,724;0,605;0,846;0,740
2010;33;3300159;APERIBÉ;0,692;0,631;0,785;0,670
2010;33;3300209;ARARUAMA;0,718;0,617;0,839;0,714
2010;33;3300225;AREAL;0,684;0,566;0,823;0,686
2010;33;3300233;ARMAÇÃO DOS BÚZIOS;0,728;0,624;0,824;0,750
2010;33;3300258;ARRAIAL DO CABO;0,733;0,677;0,805;0,722
2010;33;3300308;BARRA DO PIRAÍ;0,733;0,665;0,819;0,723
2010;33;3300407;BARRA MANSA;0,729;0,657;0,819;0,720
2010;33;3300456;BELFORD ROXO;0,684;0,598;0,808;0,662
2010;33;3300506;BOM JARDIM;0,660;0,503;0,809;0,707
2010;33;3300605;BOM JESUS DO ITABAPOANA;0,732;0,662;0,819;0,723
2010;33;3300704;CABO FRIO;0,735;0,640;0,836;0,743
2010;33;3300803;CACHOEIRAS DE MACACU;0,700;0,603;0,817;0,695
2010;33;3300902;CAMBUCI;0,691;0,608;0,809;0,672
2010;33;3300936;CARAPEBUS;0,713;0,644;0,805;0,699
2010;33;3300951;COMENDADOR LEVY GASPARIAN;0,685;0,605;0,785;0,676
2010;33;3301009;CAMPOS DOS GOYTACAZES;0,716;0,619;0,830;0,715
2010;33;3301108;CANTAGALO;0,709;0,614;0,822;0,705
2010;33;3301157;CARDOSO MOREIRA;0,648;0,534;0,782;0,653
2010;33;3301207;CARMO;0,696;0,608;0,813;0,683
2010;33;3301306;CASIMIRO DE ABREU;0,726;0,642;0,811;0,734
2010;33;3301405;CONCEIÇÃO DE MACABU;0,712;0,642;0,806;0,698
2010;33;3301504;CORDEIRO;0,729;0,649;0,826;0,724
2010;33;3301603;DUAS BARRAS;0,659;0,534;0,790;0,677
2010;33;3301702;DUQUE DE CAXIAS;0,711;0,624;0,833;0,692
2010;33;3301801;ENGENHEIRO PAULO DE FRONTIN;0,722;0,694;0,805;0,674
2010;33;3301850;GUAPIMIRIM;0,698;0,604;0,812;0,692
2010;33;3301876;IGUABA GRANDE;0,761;0,704;0,841;0,744
2010;33;3301900;ITABORAÍ;0,693;0,593;0,813;0,690
2010;33;3302007;ITAGUAÍ;0,715;0,638;0,814;0,703
2010;33;3302056;ITALVA;0,688;0,595;0,792;0,692
2010;33;3302106;ITAOCARA;0,713;0,635;0,820;0,696
2010;33;3302205;ITAPERUNA;0,730;0,649;0,837;0,716
2010;33;3302254;ITATIAIA;0,737;0,652;0,836;0,735
2010;33;3302270;JAPERI;0,659;0,555;0,809;0,637
2010;33;3302304;LAJE DO MURIAÉ;0,668;0,575;0,800;0,649
2010;33;3302403;MACAÉ;0,764;0,681;0,828;0,792
2010;33;3302452;MACUCO;0,703;0,631;0,801;0,687
2010;33;3302502;MAGÉ;0,709;0,626;0,832;0,685
2010;33;3302601;MANGARATIBA;0,753;0,676;0,845;0,746
2010;33;3302700;MARICÁ;0,765;0,692;0,850;0,761
2010;33;3302809;MENDES;0,736;0,700;0,806;0,707
2010;33;3302858;MESQUITA;0,737;0,678;0,839;0,704
2010;33;3302908;MIGUEL PEREIRA;0,745;0,675;0,828;0,740
2010;33;3303005;MIRACEMA;0,713;0,646;0,805;0,696
2010;33;3303104;NATIVIDADE;0,730;0,683;0,806;0,707
2010;33;3303203;NILÓPOLIS;0,753;0,716;0,817;0,731
2010;33;3303302;NITERÓI;0,837;0,773;0,854;0,887
2010;33;3303401;NOVA FRIBURGO;0,745;0,645;0,846;0,758
2010;33;3303500;NOVA IGUAÇU;0,713;0,641;0,818;0,691
2010;33;3303609;PARACAMBI;0,720;0,666;0,812;0,689
2010;33;3303708;PARAÍBA DO SUL;0,702;0,610;0,812;0,697
2010;33;3303807;PARATY;0,693;0,544;0,842;0,726
2010;33;3303856;PATY DO ALFERES;0,671;0,549;0,806;0,683
2010;33;3303906;PETRÓPOLIS;0,745;0,639;0,847;0,763
2010;33;3303955;PINHEIRAL;0,715;0,643;0,801;0,709
2010;33;3304003;PIRAÍ;0,708;0,620;0,803;0,714
2010;33;3304102;PORCIÚNCULA;0,697;0,606;0,802;0,698
2010;33;3304110;PORTO REAL;0,713;0,645;0,817;0,688
2010;33;3304128;QUATIS;0,690;0,603;0,806;0,676
2010;33;3304144;QUEIMADOS;0,680;0,589;0,810;0,659
2010;33;3304151;QUISSAMÃ;0,704;0,610;0,821;0,698
2010;33;3304201;RESENDE;0,768;0,709;0,839;0,762
2010;33;3304300;RIO BONITO;0,710;0,620;0,819;0,705
2010;33;3304409;RIO CLARO;0,683;0,567;0,801;0,700
2010;33;3304508;RIO DAS FLORES;0,680;0,575;0,822;0,664
2010;33;3304524;RIO DAS OSTRAS;0,773;0,689;0,854;0,784
2010;33;3304557;RIO DE JANEIRO;0,799;0,719;0,845;0,840
2010;33;3304607;SANTA MARIA MADALENA;0,668;0,556;0,797;0,672
2010;33;3304706;SANTO ANTÔNIO DE PÁDUA;0,718;0,648;0,806;0,709
2010;33;3304755;SÃO FRANCISCO DE ITABAPOANA;0,639;0,533;0,791;0,618
2010;33;3304805;SÃO FIDÉLIS;0,691;0,611;0,787;0,685
2010;33;3304904;SÃO GONÇALO;0,739;0,681;0,833;0,711
2010;33;3305000;SÃO JOÃO DA BARRA;0,671;0,551;0,800;0,686
2010;33;3305109;SÃO JOÃO DE MERITI;0,719;0,646;0,831;0,693
2010;33;3305133;SÃO JOSÉ DE UBÁ;0,652;0,548;0,798;0,633
2010;33;3305158;SÃO JOSÉ DO VALE DO RIO PRETO;0,660;0,533;0,806;0,670
2010;33;3305208;SÃO PEDRO DA ALDEIA;0,712;0,626;0,801;0,721
2010;33;3305307;SÃO SEBASTIÃO DO ALTO;0,646;0,536;0,789;0,638
2010;33;3305406;SAPUCAIA;0,675;0,561;0,804;0,682
2010;33;3305505;SAQUAREMA;0,709;0,621;0,804;0,714
2010;33;3305554;SEROPÉDICA;0,713;0,648;0,805;0,695
2010;33;3305604;SILVA JARDIM;0,654;0,536;0,793;0,657
2010;33;3305703;SUMIDOURO;0,611;0,436;0,796;0,658
2010;33;3305752;TANGUÁ;0,654;0,548;0,793;0,644
2010;33;3305802;TERESÓPOLIS;0,730;0,605;0,855;0,752
2010;33;3305901;TRAJANO DE MORAES;0,667;0,547;0,813;0,668
2010;33;3306008;TRÊS RIOS;0,725;0,656;0,801;0,725
2010;33;3306107;VALENÇA;0,738;0,666;0,848;0,713
2010;33;3306156;VARRE-SAI;0,659;0,555;0,810;0,636
2010;33;3306206;VASSOURAS;0,714;0,624;0,813;0,719
2010;33;3306305;VOLTA REDONDA;0,771;0,720;0,833;0,763
2010;35;3500105;ADAMANTINA;0,790;0,750;0,852;0,772
2010;35;3500204;ADOLFO;0,730;0,648;0,844;0,710
2010;35;3500303;AGUAÍ;0,715;0,606;0,858;0,703
2010;35;3500402;ÁGUAS DA PRATA;0,781;0,716;0,886;0,750
2010;35;3500501;ÁGUAS DE LINDÓIA;0,745;0,675;0,846;0,725
2010;35;3500550;ÁGUAS DE SANTA BÁRBARA;0,757;0,695;0,840;0,744
2010;35;3500600;ÁGUAS DE SÃO PEDRO;0,854;0,825;0,890;0,849
2010;35;3500709;AGUDOS;0,745;0,694;0,845;0,705
2010;35;3500758;ALAMBARI;0,712;0,658;0,805;0,682
2010;35;3500808;ALFREDO MARCONDES;0,741;0,710;0,840;0,682
2010;35;3500907;ALTAIR;0,687;0,581;0,800;0,698
2010;35;3501004;ALTINÓPOLIS;0,730;0,635;0,843;0,726
2010;35;3501103;ALTO ALEGRE;0,700;0,616;0,817;0,683
2010;35;3501152;ALUMÍNIO;0,766;0,732;0,841;0,729
2010;35;3501202;ÁLVARES FLORENCE;0,728;0,683;0,806;0,701
2010;35;3501301;ÁLVARES MACHADO;0,758;0,732;0,834;0,712
2010;35;3501400;ÁLVARO DE CARVALHO;0,688;0,605;0,805;0,669
2010;35;3501509;ALVINLÂNDIA;0,722;0,659;0,791;0,721
2010;35;3501608;AMERICANA;0,811;0,760;0,876;0,800
2010;35;3501707;AMÉRICO BRASILIENSE;0,751;0,701;0,852;0,709
2010;35;3501806;AMÉRICO DE CAMPOS;0,745;0,708;0,817;0,715
2010;35;3501905;AMPARO;0,785;0,711;0,871;0,780
2010;35;3502002;ANALÂNDIA;0,754;0,668;0,861;0,745
2010;35;3502101;ANDRADINA;0,779;0,702;0,885;0,762
2010;35;3502200;ANGATUBA;0,719;0,648;0,827;0,693
2010;35;3502309;ANHEMBI;0,721;0,637;0,863;0,681
2010;35;3502408;ANHUMAS;0,741;0,706;0,845;0,683
2010;35;3502507;APARECIDA;0,755;0,706;0,828;0,735
2010;35;3502606;APARECIDA D'OESTE;0,721;0,670;0,804;0,697
2010;35;3502705;APIAÍ;0,710;0,647;0,835;0,662
2010;35;3502754;ARAÇARIGUAMA;0,704;0,597;0,814;0,717
2010;35;3502804;ARAÇATUBA;0,788;0,744;0,841;0,782
2010;35;3502903;ARAÇOIABA DA SERRA;0,776;0,723;0,860;0,751
2010;35;3503000;ARAMINA;0,740;0,656;0,856;0,723
2010;35;3503109;ARANDU;0,685;0,592;0,806;0,675
2010;35;3503158;ARAPEÍ;0,680;0,612;0,812;0,634
2010;35;3503208;ARARAQUARA;0,815;0,782;0,877;0,788
2010;35;3503307;ARARAS;0,781;0,728;0,859;0,763
2010;35;3503356;ARCO-ÍRIS;0,722;0,694;0,809;0,671
2010;35;3503406;AREALVA;0,744;0,683;0,840;0,718
2010;35;3503505;AREIAS;0,697;0,672;0,803;0,627
2010;35;3503604;AREIÓPOLIS;0,695;0,594;0,823;0,686
2010;35;3503703;ARIRANHA;0,733;0,663;0,813;0,730
2010;35;3503802;ARTUR NOGUEIRA;0,749;0,681;0,827;0,745
2010;35;3503901;ARUJÁ;0,784;0,730;0,866;0,761
2010;35;3503950;ASPÁSIA;0,735;0,657;0,864;0,699
2010;35;3504008;ASSIS;0,805;0,781;0,865;0,771
2010;35;3504107;ATIBAIA;0,765;0,670;0,851;0,786
2010;35;3504206;AURIFLAMA;0,773;0,738;0,840;0,746
2010;35;3504305;AVAÍ;0,714;0,650;0,830;0,674
2010;35;3504404;AVANHANDAVA;0,705;0,623;0,817;0,688
2010;35;3504503;AVARÉ;0,767;0,695;0,866;0,751
2010;35;3504602;BADY BASSITT;0,746;0,701;0,805;0,737
2010;35;3504701;BALBINOS;0,669;0,537;0,809;0,690
2010;35;3504800;BÁLSAMO;0,756;0,695;0,835;0,746
2010;35;3504909;BANANAL;0,733;0,653;0,872;0,693
2010;35;3505005;BARÃO DE ANTONINA;0,711;0,649;0,820;0,676
2010;35;3505104;BARBOSA;0,699;0,599;0,843;0,676
2010;35;3505203;BARIRI;0,750;0,662;0,867;0,736
2010;35;3505302;BARRA BONITA;0,788;0,739;0,869;0,762
2010;35;3505351;BARRA DO CHAPÉU;0,660;0,599;0,779;0,617
2010;35;3505401;BARRA DO TURVO;0,641;0,532;0,792;0,625
2010;35;3505500;BARRETOS;0,789;0,738;0,875;0,762
2010;35;3505609;BARRINHA;0,725;0,646;0,829;0,711
2010;35;3505708;BARUERI;0,786;0,708;0,866;0,791
2010;35;3505807;BASTOS;0,751;0,718;0,848;0,696
2010;35;3505906;BATATAIS;0,761;0,685;0,840;0,766
2010;35;3506003;BAURU;0,801;0,752;0,854;0,800
2010;35;3506102;BEBEDOURO;0,780;0,735;0,853;0,756
2010;35;3506201;BENTO DE ABREU;0,744;0,712;0,820;0,706
2010;35;3506300;BERNARDINO DE CAMPOS;0,734;0,662;0,838;0,713
2010;35;3506359;BERTIOGA;0,730;0,654;0,817;0,727
2010;35;3506409;BILAC;0,768;0,722;0,845;0,743
2010;35;3506508;BIRIGUI;0,780;0,734;0,869;0,743
2010;35;3506607;BIRITIBA-MIRIM;0,712;0,640;0,795;0,710
2010;35;3506706;BOA ESPERANÇA DO SUL;0,681;0,562;0,811;0,692
2010;35;3506805;BOCAINA;0,742;0,656;0,840;0,741
2010;35;3506904;BOFETE;0,705;0,609;0,821;0,700
2010;35;3507001;BOITUVA;0,780;0,728;0,861;0,757
2010;35;3507100;BOM JESUS DOS PERDÕES;0,713;0,631;0,802;0,716
2010;35;3507159;BOM SUCESSO DE ITARARÉ;0,660;0,613;0,775;0,605
2010;35;3507209;BORÁ;0,746;0,675;0,863;0,712
2010;35;3507308;BORACÉIA;0,754;0,685;0,866;0,723
2010;35;3507407;BORBOREMA;0,730;0,658;0,831;0,710
2010;35;3507456;BOREBI;0,705;0,615;0,846;0,674
2010;35;3507506;BOTUCATU;0,800;0,746;0,869;0,790
2010;35;3507605;BRAGANÇA PAULISTA;0,776;0,704;0,861;0,772
2010;35;3507704;BRAÚNA;0,737;0,664;0,830;0,725
2010;35;3507753;BREJO ALEGRE;0,710;0,618;0,826;0,702
2010;35;3507803;BRODOWSKI;0,755;0,675;0,864;0,738
2010;35;3507902;BROTAS;0,740;0,688;0,815;0,724
2010;35;3508009;BURI;0,667;0,578;0,799;0,642
2010;35;3508108;BURITAMA;0,763;0,720;0,839;0,736
2010;35;3508207;BURITIZAL;0,735;0,643;0,830;0,743
2010;35;3508306;CABRÁLIA PAULISTA;0,694;0,619;0,811;0,667
2010;35;3508405;CABREÚVA;0,738;0,678;0,828;0,717
2010;35;3508504;CAÇAPAVA;0,788;0,755;0,858;0,754
2010;35;3508603;CACHOEIRA PAULISTA;0,764;0,728;0,837;0,733
2010;35;3508702;CACONDE;0,720;0,620;0,858;0,701
2010;35;3508801;CAFELÂNDIA;0,742;0,661;0,867;0,714
2010;35;3508900;CAIABU;0,729;0,691;0,823;0,682
2010;35;3509007;CAIEIRAS;0,781;0,749;0,861;0,740
2010;35;3509106;CAIUÁ;0,697;0,635;0,802;0,665
2010;35;3509205;CAJAMAR;0,728;0,668;0,810;0,713
2010;35;3509254;CAJATI;0,694;0,611;0,832;0,658
2010;35;3509304;CAJOBI;0,734;0,674;0,822;0,714
2010;35;3509403;CAJURU;0,713;0,633;0,825;0,693
2010;35;3509452;CAMPINA DO MONTE ALEGRE;0,717;0,634;0,846;0,687
2010;35;3509502;CAMPINAS;0,805;0,731;0,860;0,829
2010;35;3509601;CAMPO LIMPO PAULISTA;0,769;0,739;0,840;0,733
2010;35;3509700;CAMPOS DO JORDÃO;0,749;0,648;0,852;0,761
2010;35;3509809;CAMPOS NOVOS PAULISTA;0,706;0,638;0,824;0,670
2010;35;3509908;CANANÉIA;0,720;0,649;0,851;0,677
2010;35;3509957;CANAS;0,704;0,677;0,797;0,646
2010;35;3510005;CÂNDIDO MOTA;0,747;0,704;0,845;0,701
2010;35;3510104;CÂNDIDO RODRIGUES;0,789;0,762;0,863;0,747
2010;35;3510153;CANITAR;0,680;0,605;0,791;0,658
2010;35;3510203;CAPÃO BONITO;0,721;0,671;0,826;0,675
2010;35;3510302;CAPELA DO ALTO;0,699;0,617;0,823;0,673
2010;35;3510401;CAPIVARI;0,750;0,669;0,848;0,744
2010;35;3510500;CARAGUATATUBA;0,759;0,705;0,845;0,735
2010;35;3510609;CARAPICUÍBA;0,749;0,693;0,842;0,721
2010;35;3510708;CARDOSO;0,722;0,636;0,853;0,695
2010;35;3510807;CASA BRANCA;0,730;0,640;0,835;0,727
2010;35;3510906;CÁSSIA DOS COQUEIROS;0,734;0,673;0,864;0,680
2010;35;3511003;CASTILHO;0,731;0,686;0,827;0,688
2010;35;3511102;CATANDUVA;0,785;0,740;0,853;0,767
2010;35;3511201;CATIGUÁ;0,751;0,676;0,852;0,734
2010;35;3511300;CEDRAL;0,766;0,689;0,872;0,749
2010;35;3511409;CERQUEIRA CÉSAR;0,729;0,666;0,821;0,710
2010;35;3511508;CERQUILHO;0,782;0,739;0,854;0,758
2010;35;3511607;CESÁRIO LANGE;0,706;0,611;0,804;0,715
2010;35;3511706;CHARQUEADA;0,736;0,675;0,820;0,720
