Relação categoria x cluster detalhada - BR todos sem capital de UF e conurbados,,,,,
"Os nomes dos municípios foram agrupados por categoria e cluster, com separação por linha dentro de cada célula.",,,,,
,,,,,
Categoria,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5
Cajuru (SP)
Califórnia (PR)
Camargo (RS)
Cambará (PR)
Cambira (PR)
Cambuí (MG)
Cambé (PR)
Campestre da Serra (RS)
Campina da Lagoa (PR)
Campina das Missões (RS)
Campina do Monte Alegre (SP)
Campinas do Sul (RS)
Campo Bonito (PR)
Campo Erê (SC)
Campo Novo (RS)
Campo Novo do Parecis (MT)
Campo Verde (MT)
Campos Altos (MG)
Campos Borges (RS)
Campos Novos (SC)
Campos Novos Paulista (SP)
Campos de Júlio (MT)
Canaã dos Carajás (PA)
Candiota (RS)
Candói (PR)
Canitar (SP)
Canoinhas (SC)
Capela do Alto (SP)
Capinzal (SC)
Capitão (RS)
Capitólio (MG)
Capivari (SP)
Capão Bonito do Sul (RS)
Capão do Cipó (RS)
Carambeí (PR)
Cardoso (SP)
Carlos Barbosa (RS)
Carlópolis (PR)
Carmo do Cajuru (MG)
Carmo do Paranaíba (MG)
Casa Branca (SP)
Casca (RS)
Caseiros (RS)
Castro (PR)
Catanduvas (SC)
Catas Altas (MG)
Catiguá (SP)
Catuípe (RS)
Caxambu do Sul (SC)
Cedral (SP)
Celso Ramos (SC)
Centenário (RS)
Centenário do Sul (PR)
Cerqueira César (SP)
Cerquilho (SP)
Cesário Lange (SP)
Chapada (RS)
Charqueada (SP)
Chavantes (SP)
Chiapetta (RS)
Chopinzinho (PR)
Ciríaco (RS)
Clementina (SP)
Clevelândia (PR)
Cláudio (MG)
Colina (SP)
Colorado (PR)
Colorado (RS)
Colômbia (SP)
Conceição das Alagoas (MG)
Conceição do Mato Dentro (MG)
Conceição do Pará (MG)
Conchal (SP)
Conchas (SP)
Condor (RS)
Confins (MG)
Congonhas (MG)
Conquista (MG)
Conselheiro Mairinck (PR)
Constantina (RS)
Coqueiros do Sul (RS)
Corbélia (PR)
Cordeirópolis (SP)
Cordilheira Alta (SC)
Coroados (SP)
Coronel Barros (RS)
Coronel Fabriciano (MG)
Coronel Freitas (SC)
Coronel Macedo (SP)
Coronel Martins (SC)
Coronel Vivida (PR)
Corumbataí (SP)
Cosmorama (SP)
Cosmópolis (SP)
Cotiporã (RS)
Coxilha (RS)
Cravinhos (SP)
Crissiumal (RS)
Cristais Paulista (SP)
Cruzaltense (RS)
Cruzeiro da Fortaleza (MG)
Cruzeiro do Iguaçu (PR)
Cruzeiro do Oeste (PR)
Cruzália (SP)
Cunha Porã (SC)
Cunhataí (SC)
Cássia (MG)
Cássia dos Coqueiros (SP)
Cândido Godói (RS)
Cândido Mota (SP)
Cândido Rodrigues (SP)
Córrego Danta (MG)
Córrego Fundo (MG)
David Canabarro (RS)
Delta (MG)
Descalvado (SP)
Descanso (SC)
Dionísio Cerqueira (SC)
Dirce Reis (SP)
Divinolândia (SP)
Dobrada (SP)
Dois Córregos (SP)
Dois Lajeados (RS)
Dona Emma (SC)
Dourado (SP)
Doutor Camargo (PR)
Doutor Maurício Cardoso (RS)
Doutor Ricardo (RS)
Duartina (SP)
Dumont (SP)
Echaporã (SP)
Elias Fausto (SP)
Elisiário (SP)
Elói Mendes (MG)
Embaúba (SP)
Emilianópolis (SP)
Engenheiro Beltrão (PR)
Engenheiro Coelho (SP)
Entre Rios do Sul (RS)
Entre-Ijuís (RS)
Enéas Marques (PR)
Erebango (RS)
Ernestina (RS)
Erval Velho (SC)
Esmeralda (RS)
Espumoso (RS)
Espírito Santo do Pinhal (SP)
Espírito Santo do Turvo (SP)
Estação (RS)
Estiva Gerbi (SP)
Estrela d'Oeste (SP)
Estrela do Norte (SP)
Extrema (MG)
Fagundes Varela (RS)
Fama (MG)
Fartura (SP)
Faxinal do Soturno (RS)
Faxinal dos Guedes (SC)
Fernando Prestes (SP)
Fernando de Noronha (PE)
Fernão (SP)
Flor do Sertão (SC)
Flora Rica (SP)
Floraí (PR)
Floreal (SP)
Floresta (PR)
Florestal (MG)
Floriano Peixoto (RS)
Florínea (SP)
Flórida (PR)
Flórida Paulista (SP)
Formosa do Sul (SC)
Fortaleza dos Valos (RS)
Fraiburgo (SC)
Fênix (PR)
Gabriel Monteiro (SP)
Galvão (SC)
Garibaldi (RS)
Garça (SP)
Gaurama (RS)
Gavião Peixoto (SP)
Gentil (RS)
Getulina (SP)
Getúlio Vargas (RS)
Giruá (RS)
Glicério (SP)
Goioerê (PR)
Gramado (RS)
Guaimbê (SP)
Guaiçara (SP)
Guapiaçu (SP)
Guaporé (RS)
Guaraci (PR)
Guaraci (SP)
Guaraciaba (SC)
Guarani das Missões (RS)
Guaraniaçu (PR)
Guarantã (SP)
Guaranésia (MG)
Guararapes (SP)
Guareí (SP)
Guariba (SP)
Guarujá do Sul (SC)
Guará (SP)
Guatambú (SC)
Guatapará (SP)
Guaíra (SP)
Gália (SP)
Herculândia (SP)
Herval d'Oeste (SC)
Holambra (SP)
Horizontina (RS)
Hortolândia (SP)
Iacanga (SP)
Iacri (SP)
Iaras (SP)
Ibaté (SP)
Ibiam (SC)
Ibiaçá (RS)
Ibicaré (SC)
Ibiporã (PR)
Ibiraiaras (RS)
Ibirarema (SP)
Ibirubá (RS)
Ibirá (SP)
Ibitinga (SP)
Ibiá (MG)
Icém (SP)
Iepê (SP)
Igarapava (SP)
Igarapé (MG)
Igaratinga (MG)
Igaraçu do Tietê (SP)
Iguaraçu (PR)
Iguatama (MG)
Ijaci (MG)
Ilha Solteira (SP)
Ilhabela (SP)
Ilópolis (RS)
Imbituva (PR)
Indaiatuba (SP)
Independência (RS)
Indiana (SP)
Indianópolis (PR)
Inúbia Paulista (SP)
Iomerê (SC)
Ipaussu (SP)
Iperó (SP)
Ipeúna (SP)
Ipiguá (SP)
Ipira (SC)
Ipiranga do Sul (RS)
Iporã do Oeste (SC)
Ipumirim (SC)
Ipuã (SP)
Ipê (RS)
Iraceminha (SC)
Iracemápolis (SP)
Irani (SC)
Irapuã (SP)
Irati (SC)
Itaara (RS)
Itaberá (SP)
Itabirito (MG)
Itaguajé (PR)
Itaguara (MG)
Itaiópolis (SC)
Itajobi (SP)
Itaju (SP)
Itambaracá (PR)
Itambé (PR)
Itapejara d'Oeste (PR)
Itapema (SC)
Itapeva (MG)
Itapira (SP)
Itapiranga (SC)
Itaporanga (SP)
Itapuí (SP)
Itararé (SP)
Itatiaiuçu (MG)
Itatinga (SP)
Itaí (SP)
Itaú de Minas (MG)
Itaúna (MG)
Itirapina (SP)
Itirapuã (SP)
Itobi (SP)
Itupeva (SP)
Itá (SC)
Itápolis (SP)
Ivatuba (PR)
Jaborandi (SP)
Jaborá (SC)
Jaboticabal (SP)
Jacarezinho (PR)
Jaci (SP)
Jacutinga (MG)
Jacutinga (RS)
Jaguapitã (PR)
Jaguaraçu (MG)
Jaguari (RS)
Jaguariaíva (PR)
Jaguariúna (SP)
Jandaia do Sul (PR)
Japurá (PR)
Jardim Alegre (PR)
Jardinópolis (SC)
Jardinópolis (SP)
Jataizinho (PR)
Jeceaba (MG)
Jeriquara (SP)
Joaquim Távora (PR)
José Bonifácio (SP)
João Ramalho (SP)
Juatuba (MG)
Jumirim (SP)
Jupiá (SC)
Juranda (PR)
Jussara (PR)
Júlio de Castilhos (RS)
Lacerdópolis (SC)
Lagoa Formosa (MG)
Lagoa Santa (MG)
Lagoa da Prata (MG)
Lagoa dos Três Cantos (RS)
Lajeado Grande (SC)
Laranjal Paulista (SP)
Laurentino (SC)
Leme (SP)
Lençóis Paulista (SP)
