"Municípios, cluster, categoria, classe ABC e UF - BR classe A",,,,,,
Tabela em formato longo: cada linha corresponde a um município classificado no universo analisado.,,,,,,
,,,,,,
Cluster,Código do município,Município,UF,Categoria,Classe ABC,Domicílios CNEFE
3,1302504,Manacapuru (AM),AM,capital de imediata,A,44330
3,1304062,Tabatinga (AM),AM,capital de imediata,A,23732
3,2928109,Santa Maria da Vitória (BA),BA,capital de imediata,A,23777
3,5201108,Anápolis (GO),GO,capital de imediata,A,207750
3,5204508,Caldas Novas (GO),GO,capital de imediata,A,82318
3,5205109,Catalão (GO),GO,capital de imediata,A,63469
3,5210000,Inhumas (GO),GO,capital de imediata,A,29257
3,5210208,Iporá (GO),GO,capital de imediata,A,22010
3,5213103,Mineiros (GO),GO,capital de imediata,A,39290
3,5218508,Quirinópolis (GO),GO,capital de imediata,A,26637
3,5221601,Uruaçu (GO),GO,capital de imediata,A,25205
3,5200258,Águas Lindas de Goiás (GO),GO,capital de imediata,A,103326
3,2101400,Balsas (MA),MA,capital de imediata,A,45899
3,3134202,Ituiutaba (MG),MG,capital de imediata,A,58499
3,3134400,Iturama (MG),MG,capital de imediata,A,21924
3,3135209,Januária (MG),MG,capital de imediata,A,40081
3,3143104,Monte Carmelo (MG),MG,capital de imediata,A,28570
3,3151206,Pirapora (MG),MG,capital de imediata,A,29665
3,3161106,São Francisco (MG),MG,capital de imediata,A,29883
3,3170404,Unaí (MG),MG,capital de imediata,A,51905
3,5001102,Aquidauana (MS),MS,capital de imediata,A,25620
3,5005707,Naviraí (MS),MS,capital de imediata,A,27223
3,5006200,Nova Andradina (MS),MS,capital de imediata,A,27101
3,5006309,Paranaíba (MS),MS,capital de imediata,A,26286
3,5006606,Ponta Porã (MS),MS,capital de imediata,A,49439
3,5008305,Três Lagoas (MS),MS,capital de imediata,A,72298
3,5100250,Alta Floresta (MT),MT,capital de imediata,A,31331
3,5105101,Juara (MT),MT,capital de imediata,A,20668
3,5105150,Juína (MT),MT,capital de imediata,A,26797
3,5106752,Pontes e Lacerda (MT),MT,capital de imediata,A,27108
3,5107040,Primavera do Leste (MT),MT,capital de imediata,A,40076
